xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,康豫公馆,惠环街道,普通住宅 商铺,10500元/㎡,,7304㎡,200户,康桥物业,,毛坯,3.0,201个,2019年6月,,通力,康桥地产,广东冼剑雄联合建筑设计事务所,仲恺核心区,塔楼 高层,建面约89-119㎡,暂无数据,29664.49㎡,2栋,待定元/㎡·月,,70,30%,1：1,2021年1月,,两梯四户,,JAW捷奥国际,,26层,刚需产品 轨道物业,惠州·仲恺·和畅西二路20号,中国百强房企—康桥地产，深耕于中东部省会、西部省会、京津冀、长三角、珠三角等5大城市群，以人为尺度，把匠心融入建筑，沉淀出“景观、建工、物业、体验、研发”的康桥产品核心竞争力“5+好房”。,http://newhouse.fz0752.com/project/detail.shtml?num=20190041,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,荷悦台,惠环街道,公寓 商铺,9800元/㎡,2020-04,20487㎡,590户,保利物业顾问,,毛坯,3.8,679个,,惠州市港中原地产代理有限公司,,惠州市友诚实业有限公司,,仲恺核心区,高层,建面约98-117㎡3-4房,暂无数据,91941㎡,5栋,暂无数据,,70,25%,1:1.1,预计2020年底,,2梯4户,,独道设计公司,,32层,改善产品 教育社区 轨道物业 品质居所,惠州仲恺高新区惠环街道松泰路76号,友诚荷悦台位于仲恺片区最具潜力的中心生活区，不仅享受交通中心，1.5公里内享衣、食、住、行等城心醇熟生活配套，项目总占地面积20487㎡，建筑面积91941㎡，规划5栋32层高层，产品主要以98-117㎡三至四房为主，两梯四户，是市场主流的全南向高拓明星户型，是仲恺城市中心罕见的四季繁华人文住区。,http://newhouse.fz0752.com/project/detail.shtml?num=20190034,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,金宝上霞湖庭,东江科技园,普通住宅,8700元/㎡,,28316㎡,752户,惠州市金十月物业管理有限公司,,毛坯 公共部分精装修,3.0,680个,,,,惠州集友投资管理有限公司,,东江科技园,塔楼 高层,89-120㎡,暂无数据,107449㎡,10栋,高层2.8元/㎡·月,,住宅70年,30%,暂无数据,,,2梯2户/2梯4户,,,,17-31层,刚需产品,惠州市东江科技园上霞中路,上霞湖庭项目位于东江科技园上霞中路公交站（雷曼光电旁），用地28316㎡，总建筑面积107449㎡，项目规划布置了8栋高层住宅、1栋幼儿园。,http://newhouse.fz0752.com/project/detail.shtml?num=20190028,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,龙惠华御园,东江科技园,普通住宅 公寓 商铺,8200元/㎡,,26575㎡,774户,惠州市助联帮物业管理有限公司,,毛坯,≤3.0,暂无数据,,,,惠州市龙惠华置业发展有限公司,,仲恺区,高层,建面约82-127㎡,暂无数据,102946㎡,7栋,高层2.5元/㎡·月,,住宅70年,30%,暂无数据,,,,,,,暂无数据,刚需产品,惠州仲恺高新区东江高新科技产业园东新大道107号,龙惠华御园占据东部新城核心区位，7km即可达深圳第二机场——惠州市平潭机场。总建面为102946m2，住宅560套，采用围合式园林，精研每一处建筑细节，户型方正，空间灵动多变；周边360o全方位配套环伺，街心公园、礼乐公园近在家门口，东江艾乐幼儿园、惠州一中东江学校等名校环绕，领驭东部新城理想人居，满足未来所有设想。,http://newhouse.fz0752.com/project/detail.shtml?num=20190023,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,中惠玥园,东江科技园,普通住宅 别墅,9000元/㎡,,51183㎡,1138户,熙元物业,,公共部分精装修,2.40,1593（一期690 ；二期: 903）个,,,,惠州市启旸房地产开发有限公司,北京中外建建筑设计有限公司,东江科技园,板楼 联排别墅,洋房：86-128㎡,暂无数据,16万㎡,洋房10/别墅4栋,高层：2.4元/㎡·月,,70,30%,暂无数据,,,两梯四户,,惠州瑞叶景观设计工程有限公司,,暂无数据,品牌房企 教育社区 公园地产 宜居生态 景观居所,惠州市·东江科技园,1、国家级东江科技园，空港物业。,http://newhouse.fz0752.com/project/detail.shtml?num=20190015,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,天健盈丰豪苑,惠环街道,普通住宅,11380元/㎡,,2.3万㎡,787户,惠州市易管家物业管理有限责任公司,,暂无资料,3.5,749个,2017-07-01,中原,东芝,惠州市天健盈丰工贸发展有限公司,,仲恺核心区,高层,84-112㎡,暂无数据,10.7万㎡,6栋,住宅2.5元/㎡·月,,70年,30%,1:0.95,2020-12-31,,两梯四户,,,,暂无数据,暂无数据,惠州仲恺高新区和畅东2路150号,天健盈丰豪苑是位于仲恺中心区惠州理工学校旁，毗邻城市主干道和畅东二路，距离莞惠轻轨惠环站约800米。不仅是仲恺中心区，还是接驳四环的第一站，享受10分钟双城中心生活圈。项目周边交通四通八达，可享受“一机场一高铁双城轨三高速五干道”的交通网络配套。项目总占地面积2.3万㎡，总建面10.7万㎡。由六栋高层组成，打造的是一个文化精品项目，项目总户数787户，主要户型80--121㎡2+1—3+1房。五个主题架空层，为各个年龄层次及爱好不同的业主提供丰富多彩的休闲活动场所，让架空层成为我们的第二客厅，让一家老小都有更多的休闲、娱乐、运动等交流空间，构建邻里和谐的文化社区。,http://newhouse.fz0752.com/project/detail.shtml?num=20190007,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,禹洲·嘉誉观澜,陈江街道,普通住宅 商铺,10228元/㎡,2020-05,36910.14㎡,891户,五经物业管理有限公司,,毛坯,2.8,1063（地下998/地面65）个,2018年,世联行,三菱电梯,禹洲地产,福建省惠建发建设工程有限公司,仲恺核心区,高层,88/98/118㎡,暂无数据,约130098㎡,6栋,待定元/㎡·月,,70年,31.6%,1:1.37,,,两梯四户,粤（惠）房开证字第5000329号,泛亚国际环境设计（厦门）有限公司,,27-34层,宜居生态,惠州市惠城区仲恺六路旁,禹洲·嘉誉观澜是由中国房地产40强禹洲集团倾心打造的惠州首个项目，位于仲恺高新区中心位置与世界五百大高端产业为邻，毗邻莞惠城轨仲恺站，与深惠城际贯通，坐享赣深高铁仲恺站，双轨交通实现跨城生活随心转换。深惠一体化背景下，将有近10条轨道线路相连，多维交通构筑深莞惠融城生活圈。项目三期占地36910平方米，建筑面积130098平方米，绿地率：31%，容积率：2.80，三期规划有891户，围绕自然湖景设计，三期产品主要以高层住宅为主，采用两梯四户结构，户型面积为88-118㎡三房到四房。,http://newhouse.fz0752.com/project/detail.shtml?num=W10037,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,世茂福晟·钱隆华府,陈江街道,普通住宅,11226元/㎡,2020-07-03,66309㎡,1912户,,,毛坯,3.15,2136个,2018年11月,,,世茂福晟,广东省建科建筑设计院有限公司,仲恺核心区,高层,81-113㎡2-3房,暂无数据,274394㎡,12栋,暂无数据,,70年,30.1%,1：1.12,预计2021年12月31日,,两梯四户/两梯三户,,深圳市麦垦景观规划设计有限公司,,17－33层,教育社区,广东省惠州市仲恺区陈江街道白云路280号,世茂福晟·钱隆华府是由拥有30余年地产开发经验、深耕大湾区核心城市群的世茂房地产和2019中国房地产百强房企福晟集团联袂致敬惠州人居的升级之作。,http://newhouse.fz0752.com/project/detail.shtml?num=20190006,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,海伦艺境花园,潼湖镇,普通住宅 别墅 商铺,10500元/㎡,2020-12-21,10.9万㎡,3274户,海伦堡物业管理有限公司,,毛坯,3.5,3483个,,中原、方圆,,惠州市华旭实业有限公司,广州铭宇建筑工程设计有限公司,潼湖生态智慧区,高层 叠拼别墅,建面约99/118/123㎡,暂无数据,52.5万㎡,31栋,高层2.5元/㎡·月,,70,30%,1:1.06,,,两梯四户,,,,高层：1、2、3、7、8、9、20-25栋为33层，4、5、6栋30层，19栋32层；叠墅：11-18栋、26-31栋5层；10栋幼儿园；,轨道物业 宜居生态,仲恺高新区新华大道旁海伦堡销售中心,海伦艺境花园——全国32强海伦堡集团倾巨资在惠州打造的顶级之作，以“湾区硅谷门户，百万方当代人文墅城”为开发目标，在潼湖片区倾力打造生态、活力、智慧的标杆住区，将成为惠州区域最具生态特色的项目，项目周边拥有着三横三纵的高速路网及城际双轨道交通配套，半小时即可享受深莞惠生活圈。海伦艺境花园项目分为东西区开发，目前开发的西区总占地10.9万㎡，建筑面积52万㎡，绿化率高达30%，由16栋高层+14栋叠墅组成，社区自带幼儿园，配有一站式教育资源、1200㎡五星级无边际游泳池、全年龄段社区活动场所，构筑富有人性尺度、温馨舒适的自然人居，与潼湖生态智慧区共生共融。,http://newhouse.fz0752.com/project/detail.shtml?num=20180158,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,佳兆业时代·可园,惠环街道,普通住宅 商铺,11000元/㎡,2020-04,25.2万㎡,5420户,时代物业,,毛坯,2.54,6631个,,世联地产,三菱,恺乐居置业有限公司（佳兆业、时代中国）,深圳市承构建筑咨询有限公司,仲恺核心区,高层,建面89-130㎡,暂无数据,88万㎡,暂无数据,暂无数据,,70年,30%,1:1.2,,,,,城设园林设计有限公司,,24-33F,宜居生态,惠州·红花湖·佳兆业壹号花园旁,佳兆业时代·可园是佳兆业集团与时代中国联合打造的建面约88万方湖山大城，共分6期开发，集近4万平米商业、沿街社区商铺、国际幼儿园及地中海风情园林于一体，目前推售三期建面约89-130㎡园央高层，户户方正实用，南北通透，引领城市人居新高度。,http://newhouse.fz0752.com/project/detail.shtml?num=20170160,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,奥园尚雅花园,潼湖镇,普通住宅,10800元/㎡,,131267㎡,3420（当前：720）户,奥园物业,,毛坯,2.6,3584个,,,,惠州市鸿泰昌实业有限公司,,潼湖生态智慧区,塔楼,75-117㎡,2020-11-30,461898㎡,1期4栋/2期15栋,暂无数据,,70,30%,暂无数据,,,,,,,最高33层,宜居生态,惠州潼湖生态智慧区新科大道康华路旁,奥园尚雅花园（冠军城二期）项目位于潼湖生态智慧区，接轨粤港澳湾区经济圈，拥潼湖智慧区国家规划。项目占地面积13万㎡，建筑面积46万㎡，容积率2.6，主力面积段75-118㎡。本项目是奥园集团进驻惠州成功打造奥园德明华庭、绿洲花园、开城首府项目后的又一全新力作，是奥园集团「构筑健康生活」的品牌理念的全面升级。,http://newhouse.fz0752.com/project/detail.shtml?num=20180118,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,东投云城,东江科技园,普通住宅,8388元/㎡,2020-06,22764㎡,600户,惠州市和昌物业管理有限公司,惠州市一中东江学校,毛坯,3,600个,,世联行,三菱,惠州市东江高新区投资运营有限公司,广东新长安建筑设计院有限公司,仲恺区,高层,建面约80-105㎡,2020-09-19,87690㎡,5栋,2.5（暂定）元/㎡·月,惠州市一中东江学校,70,30%,1:1,2020年年底,,2梯4户,粤（惠）房开证字第4400002号,惠州市园林设计院,现代混合式景观,26-28层,刚需产品 教育社区 中小户型 公园地产 现房,惠州市东江高新科技园东新大道39号,东升雅苑总建筑面积87690㎡，有1号~5号楼及地下室，共有600个车位，商业面积9377平方米，住宅600套，共59851平方米。建筑布局以点线结合为主围合中心绿化，平面上的错动与高度的变化行程错落有序变化丰富的建筑空间格局和开阔的视线通廊。本项目的定位为中高级档次，以住宅为主，兼容商业、文化娱乐等功能的住宅区，建成后将作为惠州仲恺高新区东江科技园人才居住、带动人气和活力提升的载体。,http://newhouse.fz0752.com/project/detail.shtml?num=20180113,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,华邦星光里,惠环街道,普通住宅 商铺,9980元/㎡,,21308㎡,592户,龙湖物业服务集团有限公司,,毛坯,3.0,533个,,,通力,广东华邦投资集团/惠州市华景茂房地产开发有限公司,广东海外建筑设计院有限公司,仲恺核心区,高层,88-122㎡,暂无数据,82752㎡,5栋,暂无数据,,,30%,暂无数据,,,,,深圳市筑奥景观建筑设计有限公司,,5栋高层及裙商,轨道物业,惠州市仲恺高新区和畅西三路,,http://newhouse.fz0752.com/project/detail.shtml?num=20180110,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,城南春天,惠环街道,普通住宅,11600元/㎡,2020-12,6.6万㎡,一区1418户,惠州市鑫月物业服务有限公司,,毛坯,3.5,一区1268个,,惠州中原,,鑫月实业,奥意建筑设计工程有限公司,金山新城,高层,建面约84-117㎡二至四房,2020-08-30,32万㎡,暂无数据,暂无数据,,住宅截至 2087.7.19,30%,暂无数据,,,两梯四户、两梯五户,,棕榈设计有限公司,,32,投资产品 轨道物业 山景美宅 品质居所,大湾区惠州四环南路,城南春天位于大湾区惠州四环南路，背靠惠州龙脉尖峰山，于城芯之上占据生态山湖大境。城南春天怀揽一城繁华与山湖资源，实为城芯贵重资产，鑫月实业匠心臻筑人居春境，打造32万㎡宜居品质人居，以“归家四进空间”、“四区二十四景”及“山水石泽”岭南风情园林打造全生命周期配套。N+1户型适配城市塔尖舒居需求，户户朝南，三阳台设计，多功能灵动空间，阔距视野，悦赏盛景无限，从容尺度，致敬大境人生。,http://newhouse.fz0752.com/project/detail.shtml?num=20180098,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,龙光玖龙台,潼湖镇,普通住宅 写字楼 商铺,10149元/㎡,2020-06-05,9.5万㎡,3685户,龙光物业,,毛坯,3.16,2100个,,易居置业,日立,惠州惠港置业有限公司,广东现代建筑设计与顾问有限公司,潼湖生态智慧区,塔楼 高层,86-89㎡,暂无数据,37万㎡,20栋,暂无数据,,住宅70年、商业40年,30%,暂无数据,,,两梯四户,,深圳华森建筑与工程设计顾问有限公司,,暂无数据,景观居所,潼湖生态智慧区指挥部北侧,龙光玖龙台项目位处广东硅谷——潼湖生态智慧区启动区，是由万城发展与龙光地产联手打造的高端项目。项目总建面约75万㎡的中心大盘，由南、北两个地块组成，分两期开发。南北地块以40万㎡“智慧湾”滨水公园对称分布。目前在售的是北地块，占地约9.5万㎡，建面约37万㎡，共由17栋住宅及3栋办公楼组成，住宅共2060户，办公楼1625户。南地块目前仍在筹备中，规划打造超200m高的潼湖地标建筑。玖龙台项目是集高铁轨道利好、生态公园、高端设计与智能化生活于一体的高端大城。项目建成后，将成为潼湖生态智慧区启动区的标杆项目，也将是地标项目。,http://newhouse.fz0752.com/project/detail.shtml?num=20180091,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
尾,理想荟,惠环街道,普通住宅 商铺,9100元/㎡,,9255㎡,243户,惠州第一理想物业服务有限公司,,毛坯,3.89,279个,2017年10月,,,惠州市城市理想房地产开发有限公司,,仲恺核心区,塔板结合 高层,105-120㎡3-4房,暂无数据,35917㎡,1栋,暂无数据,,70年,30%,暂无数据,预计2018年8月,,德国芬兰通力电梯,,广州市严健园林景观设计公司,,1/2/3栋均为27层,轨道物业 宜居生态,广东.惠州.仲恺和畅二路30号,项目位于全国88家国家级高新区之一的仲恺高新区，既能享受老城区带来的便利生活，又能享受到产业新城的发展带来的提升。,http://newhouse.fz0752.com/project/detail.shtml?num=20180090,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,万象湖花园,沥林镇,普通住宅,9600元/㎡,2021-05-01,45811㎡,1153户,,,暂无资料,3.0,1232（地上116、地下1116）个,2017.12.1,合富辉煌（中国）东莞分公司,,惠州市宏彬房地产开发有限公司,,潼湖生态智慧区,高层,87-138㎡,暂无数据,175806.75㎡,10栋,2.5元/㎡·月,,70,26%,1：1,,,2梯4户,,,,暂无数据,公园地产 轨道物业 景观居所,惠州市仲恺高新区沥林镇仲恺八路10号（沥林政府正对面）,【万象湖】项目坐落于惠州市仲恺高新区内，为粤港澳大湾区的核心区域；位于沥林镇政府正对面，新城市发展新中心；毗邻约1900亩稀缺森林公园，无缝对接稀缺山湖之景；项目通过10分钟内可达博深高速、潮莞高速、莞惠城际轻轨等多维交通，实现3分钟到深圳市区40分钟到东莞市区，120分钟达到广州，1小时的粤港澳大湾区生活圈已现雏形，发展潜力无限。周边涵盖沥林中学、振兴学校、埔心小学、阳光学校等品牌学校，同时小区内部配备约3000㎡的幼儿园配套，一站式的教育配套，给孩子卓越启蒙，让孩子赢在起跑线上,http://newhouse.fz0752.com/project/detail.shtml?num=20180009,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,昊翔源壹城中心,陈江街道,普通住宅 公寓 写字楼 商铺 其它,12300元/㎡,2020-07,50万（七期2.4万）㎡,七期862户,昊翔源物业公司,,毛坯,4.0,967个,2020年1月,惠州市港中原地产代理有限公司,上海三菱,惠州市皓翔鑫源房地产开发有限公司,,仲恺核心区,塔楼 高层,建面约88-127㎡3-4房,2022-12,240万（七期13万）㎡,7（七期）栋,住宅2/商业 3.3元/㎡·月,,住宅70年 商业40年,34%,1：1.12,2022年5月,,2梯4户,粤（惠）房开证字第4400005号,BLSI（香港伯立森景观规划）,,暂无数据,刚需产品 改善产品 轨道物业,惠州市仲恺区陈江五一北,惠州市皓翔鑫源房地产开发有限公司成立于2014年，是一家致力于为客户提供优质产品与服务的专业地产公司。业务涉及房地产开发、建筑施工、物业管理等。正在开发的项目用地建筑面积超过240万平方米，位于惠州市仲恺区陈江五一北，拟规划为融购物、餐饮、文化、娱乐、商务、休闲等多功能为一体的大型城市综合体。,http://newhouse.fz0752.com/project/detail.shtml?num=20160019,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,御居美庐,陈江街道,普通住宅,11800元/㎡,2021-01-09,9349㎡,347户,惠州市德正物业管理有限公司,,毛坯,3.8,300个,,立家房地产,通力电梯,惠州市御居乐房地产开发有限公司,广东呈斯意特建筑设计有限公司,仲恺核心区,高层,81-115㎡二至三房,暂无数据,45963㎡,2栋,1.68元/㎡·月,,70,30%,347：300,,,两梯四户、两梯三户,,广州景茂园林设计有限公司,,3个单元，31层,中小户型,惠州市仲恺高新区体育路（仲恺体育馆正对面）,项目位于仲恺体育馆旁，门口体育路连接仲恺两条主干道，陈江大道和仲恺大道。项目周边2公里范围内，商业配套有义乌、民乐福、人人乐、汇佳、天益城等大型商超，还有仲恺体育馆、陈江文化广场等休闲配套，医疗配套附近有仲恺人民医院、第四人民医院、中信医院等知名医疗机构，教育配套有红黄蓝双语幼儿园，五一小学、陈江中心小学、广东省重点中学仲恺中学。项目的一层是商业，层高5.9米，沿体育路一侧可做餐饮，二层是公寓产品仅28套，三层起是住宅，1栋二梯四户，2栋两梯三户。在规划设计方面，项目力求做到户户朝南，通过南北阳台的设计，双厅相连的大开间、落地窗、超大阳台，使格局开阔，感观舒适。,http://newhouse.fz0752.com/project/detail.shtml?num=20170050,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,隆生仲恺花园,陈江街道,普通住宅 商铺,11879元/㎡,2021-04,约32万㎡,一区约2868户,隆生物业,,暂无数据,2.96,一区3650个,,,日本三菱,惠州市隆生仲恺花园开发建设有限公司,,仲恺核心区,板楼,建面78-147㎡,暂无数据,约150万㎡,一区20栋,暂无数据,,70,30%,1：1.2,,,三梯四户,粤房开证字贰0800048号,,,32层住宅,轨道物业,惠州仲恺区城轨仲恺站旁,隆生仲恺花园是惠州隆生企业建设的超百万平米生活大城。项目位于惠州市仲恺区，临近仲恺大道，距城轨仲恺站500米，步行五分钟即可到达；接驳长深高速、潮莞高速路口，连接珠三角等城市；毗邻6.6万㎡一站式购物中心，沃尔玛、万达影院尽在其中，吃喝玩乐购一站式解决；周边学校环绕，规划幼儿园、规划公立小学、省一级学校仲恺中学、九年制仲恺实验学校；项目目前规划总占地面积约32万平方米，总建筑面积约150万平米，建成后总居住户数将接近1万户，居住人口将达到3万人左右，成为整个仲恺最大的花园社区。,http://newhouse.fz0752.com/project/detail.shtml?num=20170068,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
待,德润天悦/德润天峰,潼侨镇,普通住宅 商铺,8799元/㎡,,209241㎡,总5650（当期1390）户,中海物业,,暂无资料,2.48,首期1158（地上115地下1043）个,2017年4月,中原地产、世联地产,,惠州市榕桐实业有限公司,广东呈斯意特建筑设计有限公司,潼湖生态智慧区,塔板结合 小高层 高层,83-105㎡,2020-04-15,745100㎡,15栋,2.48元/㎡·月,,70年,30.84%,暂无数据,预计2019年12月,,,粤（惠）房开证字第5000373号,深圳万漪景观设计机构,,暂无数据,暂无数据,广东·惠州·仲恺区侨冠南路33号,大境天成，智有峰范！德润旗下全新“天”字系项目——德润·天峰。本项目是继德润地产进驻惠州首个项目德润·天悦后的又一全新力作，是德润地产幸福人居理念的全面升级。,http://newhouse.fz0752.com/project/detail.shtml?num=20160020,47
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
